depth,Kanaldurchmesser_unten_um,Vol_%,gs_phi,Vol_clr_mean,Vol_clr_median,Vol_clr_std
50.0,3.8634,2.28775,8.015913228852217,2.0174060100835494,2.0174060100835494,0.10800150695414044
50.0,4.2411,2.43245,7.881345784325423,2.065795623938886,2.065795623938886,0.08970078553865432
50.0,4.65572,2.57348,7.746779989035808,2.1084719133647223,2.1084719133647223,0.07034897104734911
50.0,5.11087,2.70864,7.612215389223115,2.145334227726991,2.145334227726991,0.050089964398579316
50.0,5.61052,2.83649,7.4776497942817235,2.1766035491044615,2.1766035491044615,0.02908693145135703
50.0,6.15902,2.95534,7.343083471666689,2.202387331912262,2.202387331912262,0.007502428583536452
50.0,6.76114,3.06301,7.2085177639409865,2.222599929410299,2.222599929410299,0.014519410371712572
50.0,7.42212,3.15655,7.073952958107196,2.236893371482033,2.236893371482033,0.0368471899369597
50.0,8.14773,3.23273,6.939386111687087,2.2448904784804906,2.2448904784804906,0.05926277961197537
50.0,8.94427,3.28791,6.804820545297883,2.246162792818088,2.246162792818088,0.08139919400351484
50.0,9.81869,3.31677,6.670253730241701,2.2398326926533976,2.2398326926533976,0.1027105628166189
50.0,10.7786,3.3126,6.535686386844111,2.2246160516116493,2.2246160516116493,0.1224510081822917
50.0,11.8323,3.26852,6.401125653199968,2.1990301201096067,2.1990301201096067,0.13969003820889567
50.0,12.9891,3.17933,6.266554718228267,2.1616681339898047,2.1616681339898047,0.15340110148891972
50.0,14.2589,3.03979,6.131993500121705,2.109976704611956,2.109976704611956,0.16303102001632885
50.0,15.6529,2.84453,5.997426220921714,2.0392934129180915,2.0392934129180915,0.16910182791314884
50.0,17.1832,2.59183,5.86285745747583,1.9431397293199857,1.9431397293199857,0.17351420490987704
50.0,18.863,2.2929,5.728297047116338,1.8167894636030633,1.8167894636030633,0.1788931205610035
50.0,20.7071,1.98029,5.593730669464664,1.6647441076164233,1.6647441076164233,0.18663065444613663
50.0,22.7315,1.70192,5.459163302312336,1.5077537188805565,1.5077537188805565,0.1944146494176438
50.0,24.9538,1.50186,5.324596661838943,1.3822427637625934,1.3822427637625934,0.19506274041613794
50.0,27.3934,1.39888,5.190027848933399,1.3209618322369296,1.3209618322369296,0.1812720482230228
50.0,30.0714,1.37755,5.055464154385576,1.3251435181298565,1.3251435181298565,0.1536283544604947
50.0,33.0113,1.39275,4.920896236109048,1.359158499873963,1.359158499873963,0.12104299187424318
50.0,36.2385,1.38513,4.78633294982513,1.3733447609989393,1.3733447609989393,0.09322191376153471
50.0,39.7813,1.30983,4.651765767476664,1.330333919371875,1.330333919371875,0.07499864258606816
50.0,43.6704,1.16041,4.517200444198726,1.215287510648892,1.215287510648892,0.06640367745149466
50.0,47.9397,0.968517,4.382635308945094,1.03710845651921,1.03710845651921,0.06274994330932472
50.0,52.6264,0.779385,4.248069481620558,0.8262330918135752,0.8262330918135752,0.053719449007404406
50.0,57.7713,0.624099,4.113503230453252,0.6235540049075237,0.6235540049075237,0.026118171339412518
50.0,63.4192,0.509955,3.978936511060696,0.45787977311344186,0.45787977311344186,0.025235163506400902
50.0,69.6192,0.430474,3.844370953746222,0.3317253733690748,0.3317253733690748,0.08644396645412522
50.0,76.4253,0.382296,3.7098058794938464,0.24070972078713604,0.24070972078713604,0.12558387806047486
50.0,83.8969,0.371973,3.575238685870684,0.20494090755577243,0.20494090755577243,0.1137116873416802
50.0,92.0988,0.411137,3.440673830910096,0.2619949777704864,0.2619949777704864,0.05282816561174108
50.0,101.103,0.505662,3.3061022883397184,0.41995892396954737,0.41995892396954737,0.016437219355008203
50.0,110.987,0.639454,3.171537392491127,0.6328306102827703,0.6328306102827703,0.04737248911532286
50.0,121.837,0.769508,3.036975771081558,0.8309501041080587,0.8309501041080587,0.02901199276593878
50.0,133.748,0.839826,2.9024107765448304,0.960630382690963,0.960630382690963,0.030720004960096085
50.0,146.824,0.811607,2.7678402830350213,0.9914684238280023,0.9914684238280023,0.1226672716773702
50.0,161.177,0.685973,2.6332822092929886,0.9067728872323113,0.9067728872323113,0.24072925344248505
50.0,176.935,0.498042,2.4987086351467758,0.6900269886018933,0.6900269886018933,0.38697019137966093
50.0,194.232,0.29826,2.3641471884756617,0.3081431201816289,0.3081431201816289,0.5719987564337398
50.0,213.221,0.134884,2.2295785596802196,-0.3081984928883683,-0.3081984928883683,0.8226098821861351
50.0,234.066,0.0400922,2.0950127084673085,-1.2788075295580534,-1.2788075295580534,1.1657324740115773
50.0,256.948,0.00610876,1.960451672171464,-2.796978182679344,-2.796978182679344,1.6794983600474425
50.0,282.068,0.0,1.8258850902894332,-8.005797529739366,-8.005797529739366,0.01302944007477311
50.0,309.644,0.0,1.6913176037943332,-8.005797529739366,-8.005797529739366,0.01302944007477311
60.0,0.0439105,0.0,14.47507451220161,-7.634504449730425,-7.634504449730425,0.11220974697952917
60.0,0.0482033,0.0,14.340508557635813,-7.634504449730425,-7.634504449730425,0.11220974697952917
60.0,0.0529158,0.0,14.205941916970517,-7.634504449730425,-7.634504449730425,0.11220974697952917
60.0,0.0580889,0.0,14.071377963903002,-7.634504449730425,-7.634504449730425,0.11220974697952917
60.0,0.0637679,1.1285e-06,13.936810103188618,-9.487850366449386,-9.487850366449386,3.7247236486087876
60.0,0.070002,2.89482e-05,13.80224433310974,-7.510014945977003,-7.510014945977003,1.9332215418878675
60.0,0.0768455,0.000249659,13.6676796949081,-5.972868672965731,-5.972868672965731,1.060027132975635
60.0,0.0843581,0.00107142,13.533113872802678,-4.840437713722092,-4.840437713722092,0.6015204221759816
60.0,0.0926052,0.00295712,13.398547267953667,-4.013292510966616,-4.013292510966616,0.3355270071623418
60.0,0.101658,0.0060487,13.263988626676865,-3.4049218447328293,-3.4049218447328293,0.1838428657810036
60.0,0.111597,0.0103658,13.129414135028378,-2.9254106937358095,-2.9254106937358095,0.10018166581442162
60.0,0.122507,0.0159485,12.994848192960312,-2.533636818061109,-2.533636818061109,0.04491564298700207
60.0,0.134483,0.0230139,12.86028856636446,-2.198807369951137,-2.198807369951137,0.00020364172105980847
60.0,0.147631,0.031678,12.725716684910308,-1.9025026505260754,-1.9025026505260754,0.033040737365330024
60.0,0.162064,0.0422421,12.591148725396932,-1.6305403208449478,-1.6305403208449478,0.055431401931407616
60.0,0.177907,0.0550573,12.456589102971321,-1.3781952399780364,-1.3781952399780364,0.07326750037608769
60.0,0.1953,0.0707567,12.322020430324745,-1.1395041243780075,-1.1395041243780075,0.09049496207209044
60.0,0.214393,0.0899365,12.187454577439166,-0.9101380057729731,-0.9101380057729731,0.10533079131466967
60.0,0.235353,0.112863,12.052886136645343,-0.6914791507797702,-0.6914791507797702,0.11722711768375134
60.0,0.258361,0.138866,11.918324070171769,-0.4907629038676271,-0.4907629038676271,0.12658708827069412
60.0,0.283619,0.166623,11.783758195746348,-0.31380393949870733,-0.31380393949870733,0.13403344830872851
60.0,0.311346,0.19495,11.64919363515756,-0.16081304832874643,-0.16081304832874643,0.139716393147437
60.0,0.341784,0.223625,11.514627518114517,-0.026464635123727653,-0.026464635123727653,0.1437879326544211
60.0,0.375198,0.253166,11.38006024198873,0.09560965809805522,0.09560965809805522,0.1466171588129349
60.0,0.411878,0.283889,11.24549531121787,0.20867572031751935,0.20867572031751935,0.14869867529358086
60.0,0.452145,0.315815,11.110926869665022,0.31421218462755984,0.31421218462755984,0.15016495752541784
60.0,0.496347,0.348653,10.97636330702916,0.4125818983190874,0.4125818983190874,0.1509439706259745
60.0,0.544872,0.382642,10.841795024254486,0.5056111759777981,0.5056111759777981,0.1509346230942569
60.0,0.59814,0.418082,10.707229179964555,0.5945522317814729,0.5945522317814729,0.1504208442952166
60.0,0.656615,0.455425,10.572664671706132,0.6807384942973247,0.6807384942973247,0.1495259311787024
60.0,0.720807,0.495243,10.438099357831614,0.765410798679468,0.765410798679468,0.14831705846155852
60.0,0.791275,0.538317,10.30353320294686,0.8498910424882382,0.8498910424882382,0.14678802625652035
60.0,0.868632,0.586119,10.168967277562471,0.9361172779946352,0.9361172779946352,0.1451602652520987
60.0,0.953552,0.640255,10.03440076445499,1.025600894407205,1.025600894407205,0.14354817132593273
60.0,1.04677,0.702894,9.899839801620729,1.1199599764886177,1.1199599764886177,0.14210635443694175
60.0,1.14911,0.775549,9.765267376270275,1.2191655815639444,1.2191655815639444,0.14091765491399602
60.0,1.26145,0.859726,9.630701261210834,1.3227880934861584,1.3227880934861584,0.14009749059241178
60.0,1.38477,0.956344,9.496137909408768,1.4296418216871078,1.4296418216871078,0.13960282546084402
60.0,1.52015,1.06646,9.36157059679652,1.5387870624522928,1.5387870624522928,0.13937246367544776
60.0,1.66876,1.19072,9.227007802524259,1.6490104212521661,1.6490104212521661,0.1393583993366052
60.0,1.8319,1.32942,9.092443533105898,1.7590872553828985,1.7590872553828985,0.13951079016231493
60.0,2.011,1.48219,8.957871203018822,1.867713016558421,1.867713016558421,0.13972604155001175
60.0,2.2076,1.64782,8.823305494019841,1.9735323909418878,1.9735323909418878,0.13988599483574857
60.0,2.42342,1.8245,8.688739826464873,2.075368548734842,2.075368548734842,0.13990949465337663
60.0,2.66033,2.00985,8.554179069073188,2.1722184842273826,2.1722184842273826,0.13977398475746589
60.0,2.92042,2.20116,8.419608419548556,2.2633658181858616,2.2633658181858616,0.1394587109503445
60.0,3.20592,2.39489,8.285045859495044,2.3480924583287983,2.3480924583287983,0.13893003056474282
60.0,3.51934,2.58686,8.150479386482726,2.425775469548982,2.425775469548982,0.13811611246521135
60.0,3.8634,2.7722,8.015913228852217,2.4957846270715685,2.4957846270715685,0.136966761689503
60.0,4.2411,2.94597,7.881345784325423,2.557638329844213,2.557638329844213,0.13547222520834062
60.0,4.65572,3.10349,7.746779989035808,2.611042376000894,2.611042376000894,0.1336126812426979
60.0,5.11087,3.24044,7.612215389223115,2.65583321586046,2.65583321586046,0.13133720949333547
60.0,5.61052,3.35321,7.4776497942817235,2.691987032812504,2.691987032812504,0.12858678472894303
60.0,6.15902,3.43889,7.343083471666689,2.719517572892623,2.719517572892623,0.12533424742022045
60.0,6.76114,3.4965,7.2085177639409865,2.7387335426351793,2.7387335426351793,0.12165411515997442
60.0,7.42212,3.52598,7.073952958107196,2.7499427706103132,2.7499427706103132,0.11767553030981932
60.0,8.14773,3.52736,6.939386111687087,2.753275328020112,2.753275328020112,0.1135159698232168
60.0,8.94427,3.50019,6.804820545297883,2.748506511442841,2.748506511442841,0.10932474077810435
60.0,9.81869,3.44529,6.670253730241701,2.735432313412849,2.735432313412849,0.10545690371960946
60.0,10.7786,3.36748,6.535686386844111,2.714599210501919,2.714599210501919,0.1026139274175153
60.0,11.8323,3.2746,6.401125653199968,2.6872292550001786,2.6872292550001786,0.10176679873524565
60.0,12.9891,3.1699,6.266554718228267,2.6534477898198072,2.6534477898198072,0.10358516993689885
60.0,14.2589,3.03846,6.131993500121705,2.608282050777263,2.608282050777263,0.10756831022559547
60.0,15.6529,2.84532,5.997426220921714,2.539758648338207,2.539758648338207,0.11159617940078313
60.0,17.1832,2.55087,5.86285745747583,2.430207200745488,2.430207200745488,0.11203513115417303
60.0,18.863,2.14461,5.728297047116338,2.2624202601936556,2.2624202601936556,0.1039885116254324
60.0,20.7071,1.67707,5.593730669464664,2.031929825596246,2.031929825596246,0.08218266800237237
60.0,22.7315,1.24965,5.459163302312336,1.7641514847794744,1.7641514847794744,0.04483842106064314
60.0,24.9538,0.959484,5.324596661838943,1.5296784152630072,1.5296784152630072,0.0027654521581739807
60.0,27.3934,0.845013,5.190027848933399,1.4175958616772966,1.4175958616772966,0.01839270233150742
60.0,30.0714,0.886823,5.055464154385576,1.4550091074320735,1.4550091074320735,0.003005838514339441
60.0,33.0113,1.02302,4.920896236109048,1.571576918810356,1.571576918810356,0.03418952160500294
60.0,36.2385,1.15055,4.78633294982513,1.664324595060302,1.664324595060302,0.06916779674257312
60.0,39.7813,1.16415,4.651765767476664,1.6622784617921331,1.6622784617921331,0.08868005671085007
60.0,43.6704,1.01507,4.517200444198726,1.5276661411038535,1.5276661411038535,0.08525580632988572
60.0,47.9397,0.736246,4.382635308945094,1.2354857541313953,1.2354857541313953,0.04428863362056301
60.0,52.6264,0.411152,4.248069481620558,0.747166401163192,0.747166401163192,0.08904621161688982
60.0,57.7713,0.172974,4.113503230453252,0.07355690832360473,0.07355690832360473,0.3608752958490536
60.0,63.4192,0.0686168,3.978936511060696,-0.6072046222707734,-0.6072046222707734,0.7057204696910381
60.0,69.6192,0.0639629,3.844370953746222,-0.7369090019604072,-0.7369090019604072,0.6216168995663954
60.0,76.4253,0.133982,3.7098058794938464,-0.30463201417819885,-0.30463201417819885,0.18727620989523405
60.0,83.8969,0.272733,3.575238685870684,0.19327505413702495,0.19327505413702495,0.11378265336314705
60.0,92.0988,0.416723,3.440673830910096,0.5445912566877356,0.5445912566877356,0.21647186132917043
60.0,101.103,0.506983,3.3061022883397184,0.7448852520009797,0.7448852520009797,0.21047806313840256
60.0,110.987,0.538218,3.171537392491127,0.8373158625655628,0.8373158625655628,0.16431190925533526
60.0,121.837,0.53345,3.036975771081558,0.8625657884478857,0.8625657884478857,0.11601897287994878
60.0,133.748,0.521163,2.9024107765448304,0.8553185176822029,0.8553185176822029,0.0933134599486613
60.0,146.824,0.50995,2.7678402830350213,0.8245421514531248,0.8245421514531248,0.10607842764237176
60.0,161.177,0.487646,2.6332822092929886,0.751761302009939,0.751761302009939,0.14575829109896604
60.0,176.935,0.426243,2.4987086351467758,0.5868924970169034,0.5868924970169034,0.18859295086229583
60.0,194.232,0.31363,2.3641471884756617,0.2607595278115724,0.2607595278115724,0.21594003720124202
60.0,213.221,0.171274,2.2295785596802196,-0.3487221560506195,-0.3487221560506195,0.22234974804671087
60.0,234.066,0.0601058,2.0950127084673085,-1.38046652754082,-1.38046652754082,0.20055120287686115
60.0,256.948,0.0104559,1.960451672171464,-3.109055157624062,-3.109055157624062,0.17177011807155582
60.0,282.068,0.000628077,1.8258850902894332,-5.858516212816286,-5.858516212816286,0.0829605246223673
60.0,309.644,0.0,1.6913176037943332,-7.634504449730425,-7.634504449730425,0.11220974697952917
70.0,0.0439105,0.0,14.47507451220161,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,0.0482033,0.0,14.340508557635813,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,0.0529158,0.0,14.205941916970517,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,0.0580889,0.0,14.071377963903002,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,0.0637679,0.00548135,13.936810103188618,-7.771020430342503,-7.771020430342503,5.938218383195897
70.0,0.070002,0.00912278,13.80224433310974,-5.888833719915613,-5.888833719915613,3.9968375539654186
70.0,0.0768455,0.0131273,13.6676796949081,-4.626181877464694,-4.626181877464694,2.7258380142348413
70.0,0.0843581,0.0174316,13.533113872802678,-3.751508364571683,-3.751508364571683,1.889920570410763
70.0,0.0926052,0.0223575,13.398547267953667,-3.1157635683245837,-3.1157635683245837,1.3428071465610758
70.0,0.101658,0.028242,13.263988626676865,-2.6380245884533635,-2.6380245884533635,0.9976109329810467
70.0,0.111597,0.0346874,13.129414135028378,-2.2639807820070095,-2.2639807820070095,0.759347725844085
70.0,0.122507,0.0414217,12.994848192960312,-1.9583140214297643,-1.9583140214297643,0.577991282221716
70.0,0.134483,0.0487628,12.86028856636446,-1.692003575755543,-1.692003575755543,0.43211852377037646
70.0,0.147631,0.0572719,12.725716684910308,-1.4503872865109941,-1.4503872865109941,0.3178869586974674
70.0,0.162064,0.0669816,12.591148725396932,-1.2267791141099593,-1.2267791141099593,0.22313419799191136
70.0,0.177907,0.0778946,12.456589102971321,-1.017317519143142,-1.017317519143142,0.14037029231471765
70.0,0.1953,0.0904367,12.322020430324745,-0.8156173836371172,-0.8156173836371172,0.06625615670004763
70.0,0.214393,0.105539,12.187454577439166,-0.6166092995320862,-0.6166092995320862,0.0032137833223423533
70.0,0.235353,0.123403,12.052886136645343,-0.42271062667366843,-0.42271062667366843,0.04985288828930084
70.0,0.258361,0.143424,11.918324070171769,-0.24137614898254167,-0.24137614898254167,0.09367176076509715
70.0,0.283619,0.165009,11.783758195746348,-0.07736956782580773,-0.07736956782580773,0.12734678991368253
70.0,0.311346,0.187575,11.64919363515756,0.06828802927620092,0.06828802927620092,0.15206561598470764
70.0,0.341784,0.211215,11.514627518114517,0.19970685729305648,0.19970685729305648,0.17005585699175488
70.0,0.375198,0.236181,11.38006024198873,0.32127252093436454,0.32127252093436454,0.18397705774623552
70.0,0.411878,0.263281,11.24549531121787,0.43666155488267666,0.43666155488267666,0.19354504872831926
70.0,0.452145,0.292872,11.110926869665022,0.5470421178918126,0.5470421178918126,0.19901354723499254
70.0,0.496347,0.324935,10.97636330702916,0.6523873488516836,0.6523873488516836,0.20107224921491917
70.0,0.544872,0.359487,10.841795024254486,0.7533034607609124,0.7533034607609124,0.20087886832901225
70.0,0.59814,0.396836,10.707229179964555,0.8506220265046047,0.8506220265046047,0.19872004843549876
70.0,0.656615,0.437589,10.572664671706132,0.9453876972491346,0.9453876972491346,0.1944896465873789
70.0,0.720807,0.482147,10.438099357831614,1.03823737514925,1.03823737514925,0.1886641399790932
70.0,0.791275,0.530743,10.30353320294686,1.1296033610706244,1.1296033610706244,0.18206983342111605
70.0,0.868632,0.583774,10.168967277562471,1.2202897060273736,1.2202897060273736,0.17563563539063584
70.0,0.953552,0.642206,10.03440076445499,1.3112795552935173,1.3112795552935173,0.16940552458087316
70.0,1.04677,0.707145,9.899839801620729,1.4035505944109148,1.4035505944109148,0.1636700779683357
70.0,1.14911,0.778977,9.765267376270275,1.4969707960770262,1.4969707960770262,0.15896699489900065
70.0,1.26145,0.857541,9.630701261210834,1.5910004046319686,1.5910004046319686,0.1560567380535357
70.0,1.38477,0.94292,9.496137909408768,1.6850795364433555,1.6850795364433555,0.15487824520580357
70.0,1.52015,1.03565,9.36157059679652,1.7789920626301425,1.7789920626301425,0.15503301912667916
70.0,1.66876,1.13614,9.227007802524259,1.8724472096995566,1.8724472096995566,0.15623205139329532
70.0,1.8319,1.2441,9.092443533105898,1.9648478855342533,1.9648478855342533,0.15852993776893656
70.0,2.011,1.35911,8.957871203018822,2.055597196840145,2.055597196840145,0.16182733859130663
70.0,2.2076,1.4808,8.823305494019841,2.1440892360470496,2.1440892360470496,0.1657017614720609
70.0,2.42342,1.60903,8.688739826464873,2.229929843163242,2.229929843163242,0.16964964672786012
70.0,2.66033,1.74312,8.554179069073188,2.3126827891964825,2.3126827891964825,0.1734791221041702
70.0,2.92042,1.8818,8.419608419548556,2.3919362777752866,2.3919362777752866,0.17729938524410058
70.0,3.20592,2.02361,8.285045859495044,2.467266981725924,2.467266981725924,0.18108442097117952
70.0,3.51934,2.16741,8.150479386482726,2.5383517483473534,2.5383517483473534,0.18452789723049406
70.0,3.8634,2.31211,8.015913228852217,2.6049069245943395,2.6049069245943395,0.18725387170052668
70.0,4.2411,2.45585,7.881345784325423,2.666599207005425,2.666599207005425,0.1892053116805002
70.0,4.65572,2.59642,7.746779989035808,2.723164192945721,2.723164192945721,0.19048425051220225
70.0,5.11087,2.73187,7.612215389223115,2.7744383933331713,2.7744383933331713,0.19108022431778243
70.0,5.61052,2.8612,7.4776497942817235,2.8204553922288733,2.8204553922288733,0.19074397811884325
70.0,6.15902,2.98342,7.343083471666689,2.8612640621604664,2.8612640621604664,0.18930076427971754
70.0,6.76114,3.09699,7.2085177639409865,2.897036138316828,2.897036138316828,0.18705456545304439
70.0,7.42212,3.19936,7.073952958107196,2.9278641856581666,2.9278641856581666,0.18466161653490915
70.0,8.14773,3.2879,6.939386111687087,2.9537587816626094,2.9537587816626094,0.18267651706193563
70.0,8.94427,3.3601,6.804820545297883,2.974494552893231,2.974494552893231,0.18128224235480292
70.0,9.81869,3.41226,6.670253730241701,2.989566076771827,2.989566076771827,0.18081191869116997
70.0,10.7786,3.43857,6.535686386844111,2.998307228200834,2.998307228200834,0.18231139874151137
70.0,11.8323,3.43182,6.401125653199968,2.9998790031349163,2.9998790031349163,0.1873130895964026
70.0,12.9891,3.38555,6.266554718228267,2.9926760212705545,2.9926760212705545,0.19632357613290918
70.0,14.2589,3.29318,6.131993500121705,2.972595327740272,2.972595327740272,0.2070461686321682
70.0,15.6529,3.14644,5.997426220921714,2.932359627183675,2.932359627183675,0.21460698956125998
70.0,17.1832,2.93649,5.86285745747583,2.862522324724906,2.862522324724906,0.21350300068271955
70.0,18.863,2.66188,5.728297047116338,2.755426343819022,2.755426343819022,0.20089722366035906
70.0,20.7071,2.34113,5.593730669464664,2.6120778331265604,2.6120778331265604,0.17975531155828714
70.0,22.7315,2.01658,5.459163302312336,2.449034899979507,2.449034899979507,0.16022188044410918
70.0,24.9538,1.74203,5.324596661838943,2.300791856531115,2.300791856531115,0.15754741016529564
70.0,27.3934,1.55817,5.190027848933399,2.205599669977488,2.205599669977488,0.18066535783973633
70.0,30.0714,1.47343,5.055464154385576,2.1780420351612046,2.1780420351612046,0.22077444115564696
70.0,33.0113,1.46073,4.920896236109048,2.19496176656112,2.19496176656112,0.25694498490864015
70.0,36.2385,1.46502,4.78633294982513,2.2092500989698216,2.2092500989698216,0.27300443903884314
70.0,39.7813,1.42483,4.651765767476664,2.175714359740054,2.175714359740054,0.2649160519842155
70.0,43.6704,1.3011,4.517200444198726,2.0628804418416777,2.0628804418416777,0.23381541675855858
70.0,47.9397,1.09787,4.382635308945094,1.852952577749829,1.852952577749829,0.17711995912269168
70.0,52.6264,0.857196,4.248069481620558,1.54038867843968,1.54038867843968,0.0850500196158407
70.0,57.7713,0.63261,4.113503230453252,1.1418975839835332,1.1418975839835332,0.048845762840591736
70.0,63.4192,0.465179,3.978936511060696,0.7279362443725979,0.7279362443725979,0.19950122489013333
70.0,69.6192,0.367205,3.844370953746222,0.4481769714618,0.4481769714618,0.26067624332009964
70.0,76.4253,0.331681,3.7098058794938464,0.42814474306627526,0.42814474306627526,0.14511465438776908
70.0,83.8969,0.341197,3.575238685870684,0.608495494924274,0.608495494924274,0.06993687171713703
70.0,92.0988,0.368772,3.440673830910096,0.8227267614715661,0.8227267614715661,0.26299501564935845
70.0,101.103,0.381148,3.3061022883397184,0.9527080993231132,0.9527080993231132,0.4001343504434813
70.0,110.987,0.346882,3.171537392491127,0.9355990964271714,0.9355990964271714,0.5091618492888051
70.0,121.837,0.259583,3.036975771081558,0.7278018613557355,0.7278018613557355,0.6252842430586157
70.0,133.748,0.142957,2.9024107765448304,0.258873613070977,0.258873613070977,0.8057440642536382
70.0,146.824,0.0511545,2.7678402830350213,-0.578016389117066,-0.578016389117066,1.0755808464216368
70.0,161.177,0.00907755,2.6332822092929886,-1.9735658676139596,-1.9735658676139596,1.547216337733623
70.0,176.935,0.000586201,2.4987086351467758,-4.219383648133318,-4.219383648133318,2.2459496971727835
70.0,194.232,0.0,2.3641471884756617,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,213.221,0.0,2.2295785596802196,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,234.066,0.0,2.0950127084673085,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,256.948,0.0,1.960451672171464,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,282.068,0.0,1.8258850902894332,-7.360342886534342,-7.360342886534342,0.1879913003257235
70.0,309.644,0.0,1.6913176037943332,-7.360342886534342,-7.360342886534342,0.1879913003257235
80.0,0.0439105,2.85554e-06,14.47507451220161,-10.780503460903125,-10.780503460903125,0.8267662284220245
